State,District,Year,Season,Crop,Area,Production,Yield,AvgTemperature,MaxTemperature,MinTemperature,TotalRainfall,AvgRainfall,MaxRainfall,AvgHumidity,AvgWindSpeed,RainyDays,TemperatureStd,RainfallStd,Temperature_Category,Rainfall_Category,Humidity_Category,Wind_Category,Yield_Category
Tamil Nadu,ARIYALUR,2019,Autumn,Rice,2448.0,834800.0,341.0130718954248,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43,Normal,Medium,Medium,Medium,High
Tamil Nadu,ARIYALUR,2019,Winter,Rice,20379.0,7959900.0,390.5932577653467,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43,Normal,Medium,Medium,Medium,High
Tamil Nadu,ARIYALUR,2019,Whole Year,Sugarcane,4318.0,44092500.0,10211.324687355256,28.78,34.62,22.08,1087.95,2.98,61.54,70.04,2.87,138,3.02,6.43,Normal,Medium,Medium,Medium,High
Tamil Nadu,CHENGALPATTU,2019,Rabi,Maize,2.0,1100.0,550.0,28.34,33.12,22.58,1181.62,3.24,55.08,74.02,3.39,145,2.36,6.89,Normal,Medium,Medium,Medium,High
Tamil Nadu,CHENNAI,2019,Whole Year,Banana,27.0,116600.0,4318.518518518518,28.36,33.98,22.22,1207.03,3.31,70.8,72.52,3.13,140,2.66,7.38,Normal,High,Medium,Medium,High
Tamil Nadu,COIMBATORE,2005,Kharif,Bajra,412.0,745.0,1.808252427184466,24.37,29.96,18.47,1293.2,3.54,43.98,77.54,2.1,184,2.25,6.04,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2005,Whole Year,Banana,8056.0,395585.0,49.104394240317774,24.37,29.96,18.47,1293.2,3.54,43.98,77.54,2.1,184,2.25,6.04,Cool,High,High,Medium,Medium
Tamil Nadu,COIMBATORE,2005,Kharif,Cotton(lint),6436.0,5710.0,0.887197016780609,24.37,29.96,18.47,1293.2,3.54,43.98,77.54,2.1,184,2.25,6.04,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2005,Kharif,Groundnut,22515.0,30471.0,1.3533644237175215,24.37,29.96,18.47,1293.2,3.54,43.98,77.54,2.1,184,2.25,6.04,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2005,Kharif,Ragi,69.0,116.0,1.681159420289855,24.37,29.96,18.47,1293.2,3.54,43.98,77.54,2.1,184,2.25,6.04,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2005,Kharif,Rice,7406.0,20665.0,2.790305157980016,24.37,29.96,18.47,1293.2,3.54,43.98,77.54,2.1,184,2.25,6.04,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2005,Whole Year,Sugarcane,8894.0,1237716.0,139.1630312570272,24.37,29.96,18.47,1293.2,3.54,43.98,77.54,2.1,184,2.25,6.04,Cool,High,High,Medium,Medium
Tamil Nadu,COIMBATORE,2006,Whole Year,Bajra,458.0,856.0,1.8689956331877728,23.96,30.32,18.73,1321.24,3.62,38.91,78.42,2.26,185,2.57,5.81,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2006,Whole Year,Banana,9948.0,396393.0,39.84650180940893,23.96,30.32,18.73,1321.24,3.62,38.91,78.42,2.26,185,2.57,5.81,Cool,High,High,Medium,Medium
Tamil Nadu,COIMBATORE,2006,Whole Year,Cotton(lint),3698.0,6518.0,1.762574364521363,23.96,30.32,18.73,1321.24,3.62,38.91,78.42,2.26,185,2.57,5.81,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2006,Whole Year,Groundnut,15645.0,26424.0,1.688974113135187,23.96,30.32,18.73,1321.24,3.62,38.91,78.42,2.26,185,2.57,5.81,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2006,Whole Year,Maize,21528.0,115949.0,5.385962467484207,23.96,30.32,18.73,1321.24,3.62,38.91,78.42,2.26,185,2.57,5.81,Cool,High,High,Medium,Medium
Tamil Nadu,COIMBATORE,2006,Whole Year,Ragi,115.0,311.0,2.7043478260869565,23.96,30.32,18.73,1321.24,3.62,38.91,78.42,2.26,185,2.57,5.81,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2006,Kharif,Rice,6221.0,24009.0,3.859347371805176,23.96,30.32,18.73,1321.24,3.62,38.91,78.42,2.26,185,2.57,5.81,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2006,Whole Year,Sugarcane,9456.0,1305713.0,138.0830160744501,23.96,30.32,18.73,1321.24,3.62,38.91,78.42,2.26,185,2.57,5.81,Cool,High,High,Medium,Medium
Tamil Nadu,COIMBATORE,2007,Whole Year,Bajra,569.0,943.0,1.657293497363796,24.15,30.7,19.0,1422.88,3.9,34.78,76.47,2.08,178,2.58,6.13,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2007,Whole Year,Banana,12126.0,442181.0,36.4655286161966,24.15,30.7,19.0,1422.88,3.9,34.78,76.47,2.08,178,2.58,6.13,Cool,High,High,Medium,Medium
Tamil Nadu,COIMBATORE,2007,Whole Year,Cotton(lint),1997.0,2609.0,1.3064596895343017,24.15,30.7,19.0,1422.88,3.9,34.78,76.47,2.08,178,2.58,6.13,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2007,Whole Year,Groundnut,14944.0,28061.0,1.8777435760171304,24.15,30.7,19.0,1422.88,3.9,34.78,76.47,2.08,178,2.58,6.13,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2007,Whole Year,Maize,21203.0,111874.0,5.276328821393199,24.15,30.7,19.0,1422.88,3.9,34.78,76.47,2.08,178,2.58,6.13,Cool,High,High,Medium,Medium
Tamil Nadu,COIMBATORE,2007,Whole Year,Ragi,82.0,165.0,2.0121951219512195,24.15,30.7,19.0,1422.88,3.9,34.78,76.47,2.08,178,2.58,6.13,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2007,Kharif,Rice,6479.0,24456.0,3.7746565828059886,24.15,30.7,19.0,1422.88,3.9,34.78,76.47,2.08,178,2.58,6.13,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2007,Whole Year,Sugarcane,7174.0,805913.0,112.33802620574296,24.15,30.7,19.0,1422.88,3.9,34.78,76.47,2.08,178,2.58,6.13,Cool,High,High,Medium,Medium
Tamil Nadu,COIMBATORE,2008,Whole Year,Bajra,111.0,1548.0,13.945945945945946,23.79,28.18,18.8,1179.34,3.22,39.37,77.69,2.06,170,1.76,5.71,Cool,Medium,High,Medium,Medium
Tamil Nadu,COIMBATORE,2008,Whole Year,Banana,9805.0,487742.0,49.74421213666497,23.79,28.18,18.8,1179.34,3.22,39.37,77.69,2.06,170,1.76,5.71,Cool,Medium,High,Medium,Medium
Tamil Nadu,COIMBATORE,2008,Whole Year,Cotton(lint),1184.0,2220.0,1.875,23.79,28.18,18.8,1179.34,3.22,39.37,77.69,2.06,170,1.76,5.71,Cool,Medium,High,Medium,Low
Tamil Nadu,COIMBATORE,2008,Whole Year,Groundnut,8255.0,27278.0,3.3044215626892792,23.79,28.18,18.8,1179.34,3.22,39.37,77.69,2.06,170,1.76,5.71,Cool,Medium,High,Medium,Low
Tamil Nadu,COIMBATORE,2008,Whole Year,Maize,5692.0,146154.0,25.67709065354884,23.79,28.18,18.8,1179.34,3.22,39.37,77.69,2.06,170,1.76,5.71,Cool,Medium,High,Medium,Medium
Tamil Nadu,COIMBATORE,2008,Whole Year,Ragi,43.0,86.0,2.0,23.79,28.18,18.8,1179.34,3.22,39.37,77.69,2.06,170,1.76,5.71,Cool,Medium,High,Medium,Low
Tamil Nadu,COIMBATORE,2008,Kharif,Rice,2573.0,25437.0,9.886125145744268,23.79,28.18,18.8,1179.34,3.22,39.37,77.69,2.06,170,1.76,5.71,Cool,Medium,High,Medium,Medium
Tamil Nadu,COIMBATORE,2008,Whole Year,Sugarcane,2581.0,812334.0,314.7361487795428,23.79,28.18,18.8,1179.34,3.22,39.37,77.69,2.06,170,1.76,5.71,Cool,Medium,High,Medium,High
Tamil Nadu,COIMBATORE,2009,Whole Year,Bajra,123.0,185.0,1.5040650406504066,24.48,30.25,19.7,1112.06,3.05,38.5,74.94,2.24,169,2.21,5.58,Cool,Medium,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2009,Whole Year,Banana,9617.0,392089.0,40.77040657169596,24.48,30.25,19.7,1112.06,3.05,38.5,74.94,2.24,169,2.21,5.58,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2009,Whole Year,Cotton(lint),948.0,3010.0,3.175105485232068,24.48,30.25,19.7,1112.06,3.05,38.5,74.94,2.24,169,2.21,5.58,Cool,Medium,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2009,Whole Year,Groundnut,7201.0,12651.0,1.756839327871129,24.48,30.25,19.7,1112.06,3.05,38.5,74.94,2.24,169,2.21,5.58,Cool,Medium,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2009,Whole Year,Maize,5130.0,28486.0,5.552826510721248,24.48,30.25,19.7,1112.06,3.05,38.5,74.94,2.24,169,2.21,5.58,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2009,Whole Year,Ragi,80.0,217.0,2.7125,24.48,30.25,19.7,1112.06,3.05,38.5,74.94,2.24,169,2.21,5.58,Cool,Medium,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2009,Kharif,Rice,2817.0,9884.0,3.508697195598154,24.48,30.25,19.7,1112.06,3.05,38.5,74.94,2.24,169,2.21,5.58,Cool,Medium,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2009,Whole Year,Sugarcane,1813.0,167702.0,92.49972421400992,24.48,30.25,19.7,1112.06,3.05,38.5,74.94,2.24,169,2.21,5.58,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2010,Kharif,Cotton(lint),878.0,2269.0,2.584282460136674,24.61,30.66,18.29,1326.02,3.63,35.53,76.74,2.06,210,2.49,5.17,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2010,Kharif,Groundnut,6440.0,13090.0,2.032608695652174,24.61,30.66,18.29,1326.02,3.63,35.53,76.74,2.06,210,2.49,5.17,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2010,Kharif,Maize,3847.0,22512.0,5.8518325968286975,24.61,30.66,18.29,1326.02,3.63,35.53,76.74,2.06,210,2.49,5.17,Cool,High,High,Medium,Medium
Tamil Nadu,COIMBATORE,2010,Kharif,Ragi,57.0,137.0,2.4035087719298245,24.61,30.66,18.29,1326.02,3.63,35.53,76.74,2.06,210,2.49,5.17,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2010,Kharif,Rice,2666.0,10419.0,3.908102025506377,24.61,30.66,18.29,1326.02,3.63,35.53,76.74,2.06,210,2.49,5.17,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2010,Whole Year,Sugarcane,1505.0,175225.0,116.42857142857144,24.61,30.66,18.29,1326.02,3.63,35.53,76.74,2.06,210,2.49,5.17,Cool,High,High,Medium,Medium
Tamil Nadu,COIMBATORE,2011,Rabi,Bajra,3.0,9.0,3.0,23.92,29.66,19.25,1177.25,3.23,29.75,77.29,2.2,174,2.15,5.11,Cool,Medium,High,Medium,Low
Tamil Nadu,COIMBATORE,2011,Kharif,Bajra,91.0,201.0,2.208791208791209,23.92,29.66,19.25,1177.25,3.23,29.75,77.29,2.2,174,2.15,5.11,Cool,Medium,High,Medium,Low
Tamil Nadu,COIMBATORE,2011,Whole Year,Banana,8634.0,339894.0,39.36692147324531,23.92,29.66,19.25,1177.25,3.23,29.75,77.29,2.2,174,2.15,5.11,Cool,Medium,High,Medium,Medium
Tamil Nadu,COIMBATORE,2011,Rabi,Cotton(lint),118.0,325.0,2.754237288135593,23.92,29.66,19.25,1177.25,3.23,29.75,77.29,2.2,174,2.15,5.11,Cool,Medium,High,Medium,Low
Tamil Nadu,COIMBATORE,2011,Kharif,Cotton(lint),1316.0,5227.0,3.971884498480243,23.92,29.66,19.25,1177.25,3.23,29.75,77.29,2.2,174,2.15,5.11,Cool,Medium,High,Medium,Low
Tamil Nadu,COIMBATORE,2011,Rabi,Groundnut,1657.0,4278.0,2.5817742908871453,23.92,29.66,19.25,1177.25,3.23,29.75,77.29,2.2,174,2.15,5.11,Cool,Medium,High,Medium,Low
Tamil Nadu,COIMBATORE,2011,Kharif,Groundnut,5420.0,13612.0,2.511439114391144,23.92,29.66,19.25,1177.25,3.23,29.75,77.29,2.2,174,2.15,5.11,Cool,Medium,High,Medium,Low
Tamil Nadu,COIMBATORE,2011,Rabi,Maize,2325.0,16166.0,6.9531182795698925,23.92,29.66,19.25,1177.25,3.23,29.75,77.29,2.2,174,2.15,5.11,Cool,Medium,High,Medium,Medium
Tamil Nadu,COIMBATORE,2011,Kharif,Maize,2119.0,16962.0,8.004719207173196,23.92,29.66,19.25,1177.25,3.23,29.75,77.29,2.2,174,2.15,5.11,Cool,Medium,High,Medium,Medium
Tamil Nadu,COIMBATORE,2011,Kharif,Ragi,19.0,50.0,2.631578947368421,23.92,29.66,19.25,1177.25,3.23,29.75,77.29,2.2,174,2.15,5.11,Cool,Medium,High,Medium,Low
Tamil Nadu,COIMBATORE,2011,Kharif,Rice,2629.0,10486.0,3.9885888170407,23.92,29.66,19.25,1177.25,3.23,29.75,77.29,2.2,174,2.15,5.11,Cool,Medium,High,Medium,Low
Tamil Nadu,COIMBATORE,2011,Whole Year,Sugarcane,1484.0,192425.0,129.66644204851752,23.92,29.66,19.25,1177.25,3.23,29.75,77.29,2.2,174,2.15,5.11,Cool,Medium,High,Medium,Medium
Tamil Nadu,COIMBATORE,2012,Kharif,Cotton(lint),558.0,979.0,1.754480286738351,24.83,29.84,19.81,752.46,2.06,28.45,72.4,2.24,149,2.02,3.63,Cool,Low,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2012,Kharif,Groundnut,5434.0,8549.0,1.5732425469267577,24.83,29.84,19.81,752.46,2.06,28.45,72.4,2.24,149,2.02,3.63,Cool,Low,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2012,Kharif,Maize,4601.0,16919.0,3.677244077374484,24.83,29.84,19.81,752.46,2.06,28.45,72.4,2.24,149,2.02,3.63,Cool,Low,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2012,Kharif,Ragi,25.0,47.0,1.88,24.83,29.84,19.81,752.46,2.06,28.45,72.4,2.24,149,2.02,3.63,Cool,Low,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2012,Kharif,Rice,2156.0,7890.0,3.6595547309833023,24.83,29.84,19.81,752.46,2.06,28.45,72.4,2.24,149,2.02,3.63,Cool,Low,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2012,Whole Year,Sugarcane,1404.0,147841.0,105.29985754985756,24.83,29.84,19.81,752.46,2.06,28.45,72.4,2.24,149,2.02,3.63,Cool,Low,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2013,Rabi,Bajra,18.0,36.0,2.0,24.72,30.85,20.04,1070.05,2.93,25.35,73.79,2.32,188,2.3,4.28,Cool,Medium,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2013,Kharif,Bajra,56.0,128.0,2.2857142857142856,24.72,30.85,20.04,1070.05,2.93,25.35,73.79,2.32,188,2.3,4.28,Cool,Medium,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2013,Whole Year,Banana,7412.0,324506.0,43.781165677280086,24.72,30.85,20.04,1070.05,2.93,25.35,73.79,2.32,188,2.3,4.28,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2013,Rabi,Cotton(lint),12.0,29.0,2.4166666666666665,24.72,30.85,20.04,1070.05,2.93,25.35,73.79,2.32,188,2.3,4.28,Cool,Medium,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2013,Kharif,Cotton(lint),336.0,768.0,2.2857142857142856,24.72,30.85,20.04,1070.05,2.93,25.35,73.79,2.32,188,2.3,4.28,Cool,Medium,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2013,Rabi,Groundnut,714.0,1601.0,2.242296918767507,24.72,30.85,20.04,1070.05,2.93,25.35,73.79,2.32,188,2.3,4.28,Cool,Medium,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2013,Kharif,Groundnut,4341.0,10788.0,2.4851416724257085,24.72,30.85,20.04,1070.05,2.93,25.35,73.79,2.32,188,2.3,4.28,Cool,Medium,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2013,Rabi,Maize,2361.0,15650.0,6.6285472257518,24.72,30.85,20.04,1070.05,2.93,25.35,73.79,2.32,188,2.3,4.28,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2013,Kharif,Maize,3082.0,20147.0,6.536988968202466,24.72,30.85,20.04,1070.05,2.93,25.35,73.79,2.32,188,2.3,4.28,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2013,Rabi,Ragi,2.0,8.0,4.0,24.72,30.85,20.04,1070.05,2.93,25.35,73.79,2.32,188,2.3,4.28,Cool,Medium,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2013,Kharif,Ragi,8.0,22.0,2.75,24.72,30.85,20.04,1070.05,2.93,25.35,73.79,2.32,188,2.3,4.28,Cool,Medium,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2013,Kharif,Rice,2158.0,10139.0,4.698331788693235,24.72,30.85,20.04,1070.05,2.93,25.35,73.79,2.32,188,2.3,4.28,Cool,Medium,Medium,Medium,Low
Tamil Nadu,COIMBATORE,2013,Whole Year,Sugarcane,1170.0,121181.0,103.57350427350428,24.72,30.85,20.04,1070.05,2.93,25.35,73.79,2.32,188,2.3,4.28,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2014,Rabi,Bajra,3.0,900.0,300.0,24.66,30.27,20.14,1177.5,3.23,44.66,74.41,2.16,176,2.18,5.31,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2014,Kharif,Bajra,98.0,29600.0,302.0408163265306,24.66,30.27,20.14,1177.5,3.23,44.66,74.41,2.16,176,2.18,5.31,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2014,Whole Year,Banana,8115.0,31245100.0,3850.289587184227,24.66,30.27,20.14,1177.5,3.23,44.66,74.41,2.16,176,2.18,5.31,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2014,Rabi,Cotton(lint),38.0,13000.0,342.1052631578948,24.66,30.27,20.14,1177.5,3.23,44.66,74.41,2.16,176,2.18,5.31,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2014,Kharif,Cotton(lint),401.0,124000.0,309.2269326683292,24.66,30.27,20.14,1177.5,3.23,44.66,74.41,2.16,176,2.18,5.31,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2014,Rabi,Groundnut,534.0,65600.0,122.84644194756552,24.66,30.27,20.14,1177.5,3.23,44.66,74.41,2.16,176,2.18,5.31,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2014,Kharif,Groundnut,4054.0,926400.0,228.5150468672916,24.66,30.27,20.14,1177.5,3.23,44.66,74.41,2.16,176,2.18,5.31,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2014,Rabi,Maize,2084.0,1649900.0,791.6986564299424,24.66,30.27,20.14,1177.5,3.23,44.66,74.41,2.16,176,2.18,5.31,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2014,Kharif,Maize,2389.0,2083800.0,872.247802427794,24.66,30.27,20.14,1177.5,3.23,44.66,74.41,2.16,176,2.18,5.31,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2014,Rabi,Ragi,1.0,400.0,400.0,24.66,30.27,20.14,1177.5,3.23,44.66,74.41,2.16,176,2.18,5.31,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2014,Kharif,Ragi,10.0,3000.0,300.0,24.66,30.27,20.14,1177.5,3.23,44.66,74.41,2.16,176,2.18,5.31,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2014,Kharif,Rice,2166.0,996900.0,460.2493074792244,24.66,30.27,20.14,1177.5,3.23,44.66,74.41,2.16,176,2.18,5.31,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2014,Whole Year,Sugarcane,1128.0,12045900.0,10678.98936170213,24.66,30.27,20.14,1177.5,3.23,44.66,74.41,2.16,176,2.18,5.31,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2015,Rabi,Bajra,26.0,6400.0,246.15384615384616,24.84,29.66,20.17,955.98,2.62,29.78,74.33,2.01,188,1.74,3.95,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2015,Kharif,Bajra,40.0,10800.0,270.0,24.84,29.66,20.17,955.98,2.62,29.78,74.33,2.01,188,1.74,3.95,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2015,Whole Year,Banana,8199.0,34838400.0,4249.10354921332,24.84,29.66,20.17,955.98,2.62,29.78,74.33,2.01,188,1.74,3.95,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2015,Rabi,Cotton(lint),63.0,18700.0,296.82539682539687,24.84,29.66,20.17,955.98,2.62,29.78,74.33,2.01,188,1.74,3.95,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2015,Kharif,Cotton(lint),407.0,83300.0,204.66830466830464,24.84,29.66,20.17,955.98,2.62,29.78,74.33,2.01,188,1.74,3.95,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2015,Rabi,Groundnut,794.0,261500.0,329.3450881612091,24.84,29.66,20.17,955.98,2.62,29.78,74.33,2.01,188,1.74,3.95,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2015,Kharif,Groundnut,4083.0,838600.0,205.38819495469016,24.84,29.66,20.17,955.98,2.62,29.78,74.33,2.01,188,1.74,3.95,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2015,Rabi,Maize,2127.0,1455500.0,684.2971321109543,24.84,29.66,20.17,955.98,2.62,29.78,74.33,2.01,188,1.74,3.95,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2015,Kharif,Maize,2040.0,1499800.0,735.1960784313725,24.84,29.66,20.17,955.98,2.62,29.78,74.33,2.01,188,1.74,3.95,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2015,Rabi,Ragi,6.0,2200.0,366.6666666666666,24.84,29.66,20.17,955.98,2.62,29.78,74.33,2.01,188,1.74,3.95,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2015,Kharif,Ragi,16.0,4800.0,300.0,24.84,29.66,20.17,955.98,2.62,29.78,74.33,2.01,188,1.74,3.95,Cool,Medium,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2015,Kharif,Rice,2034.0,794200.0,390.4621435594887,24.84,29.66,20.17,955.98,2.62,29.78,74.33,2.01,188,1.74,3.95,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2015,Whole Year,Sugarcane,926.0,9352600.0,10100.0,24.84,29.66,20.17,955.98,2.62,29.78,74.33,2.01,188,1.74,3.95,Cool,Medium,Medium,Medium,High
Tamil Nadu,COIMBATORE,2016,Rabi,Bajra,216.0,10900.0,50.46296296296297,25.49,31.19,19.97,698.69,1.91,21.94,70.21,2.14,133,2.46,3.24,Normal,Low,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2016,Kharif,Bajra,86.0,25400.0,295.3488372093023,25.49,31.19,19.97,698.69,1.91,21.94,70.21,2.14,133,2.46,3.24,Normal,Low,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2016,Whole Year,Banana,7935.0,16503200.0,2079.798361688721,25.49,31.19,19.97,698.69,1.91,21.94,70.21,2.14,133,2.46,3.24,Normal,Low,Medium,Medium,High
Tamil Nadu,COIMBATORE,2016,Rabi,Cotton(lint),87.0,12900.0,148.27586206896552,25.49,31.19,19.97,698.69,1.91,21.94,70.21,2.14,133,2.46,3.24,Normal,Low,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2016,Kharif,Cotton(lint),379.0,49000.0,129.28759894459102,25.49,31.19,19.97,698.69,1.91,21.94,70.21,2.14,133,2.46,3.24,Normal,Low,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2016,Rabi,Groundnut,228.0,73600.0,322.8070175438597,25.49,31.19,19.97,698.69,1.91,21.94,70.21,2.14,133,2.46,3.24,Normal,Low,Medium,Medium,High
Tamil Nadu,COIMBATORE,2016,Kharif,Groundnut,3090.0,512600.0,165.88996763754045,25.49,31.19,19.97,698.69,1.91,21.94,70.21,2.14,133,2.46,3.24,Normal,Low,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2016,Rabi,Maize,2646.0,332200.0,125.5479969765684,25.49,31.19,19.97,698.69,1.91,21.94,70.21,2.14,133,2.46,3.24,Normal,Low,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2016,Kharif,Maize,1341.0,610600.0,455.3318419090231,25.49,31.19,19.97,698.69,1.91,21.94,70.21,2.14,133,2.46,3.24,Normal,Low,Medium,Medium,High
Tamil Nadu,COIMBATORE,2016,Kharif,Ragi,4.0,700.0,175.0,25.49,31.19,19.97,698.69,1.91,21.94,70.21,2.14,133,2.46,3.24,Normal,Low,Medium,Medium,Medium
Tamil Nadu,COIMBATORE,2016,Rabi,Ragi,5.0,1600.0,320.0,25.49,31.19,19.97,698.69,1.91,21.94,70.21,2.14,133,2.46,3.24,Normal,Low,Medium,Medium,High
Tamil Nadu,COIMBATORE,2016,Kharif,Rice,872.0,351800.0,403.4403669724771,25.49,31.19,19.97,698.69,1.91,21.94,70.21,2.14,133,2.46,3.24,Normal,Low,Medium,Medium,High
Tamil Nadu,COIMBATORE,2016,Whole Year,Sugarcane,792.0,6890000.0,8699.494949494949,25.49,31.19,19.97,698.69,1.91,21.94,70.21,2.14,133,2.46,3.24,Normal,Low,Medium,Medium,High
Tamil Nadu,COIMBATORE,2017,Rabi,Bajra,89.0,18400.0,206.74157303370788,24.65,30.34,19.69,1217.72,3.34,38.1,75.39,2.01,191,1.99,5.22,Cool,High,High,Medium,Medium
Tamil Nadu,COIMBATORE,2017,Kharif,Bajra,116.0,27300.0,235.3448275862069,24.65,30.34,19.69,1217.72,3.34,38.1,75.39,2.01,191,1.99,5.22,Cool,High,High,Medium,Medium
Tamil Nadu,COIMBATORE,2017,Whole Year,Banana,6288.0,18950000.0,3013.676844783715,24.65,30.34,19.69,1217.72,3.34,38.1,75.39,2.01,191,1.99,5.22,Cool,High,High,Medium,High
Tamil Nadu,COIMBATORE,2017,Kharif,Cotton(lint),378.0,100.0,0.26455026455026,24.65,30.34,19.69,1217.72,3.34,38.1,75.39,2.01,191,1.99,5.22,Cool,High,High,Medium,Low
Tamil Nadu,COIMBATORE,2017,Rabi,Groundnut,580.0,227200.0,391.7241379310344,24.65,30.34,19.69,1217.72,3.34,38.1,75.39,2.01,191,1.99,5.22,Cool,High,High,Medium,High
Tamil Nadu,COIMBATORE,2017,Kharif,Groundnut,3001.0,492200.0,164.01199600133288,24.65,30.34,19.69,1217.72,3.34,38.1,75.39,2.01,191,1.99,5.22,Cool,High,High,Medium,Medium
Tamil Nadu,COIMBATORE,2017,Kharif,Maize,1587.0,1463100.0,921.9281663516068,24.65,30.34,19.69,1217.72,3.34,38.1,75.39,2.01,191,1.99,5.22,Cool,High,High,Medium,High
Tamil Nadu,COIMBATORE,2017,Rabi,Maize,2359.0,1578600.0,669.1818567189488,24.65,30.34,19.69,1217.72,3.34,38.1,75.39,2.01,191,1.99,5.22,Cool,High,High,Medium,High
