State,District,Year,Season,Crop,Area,Production,Yield
Tamil Nadu,KARUR,2011,Kharif,Bajra,1141.0,1444.0,1.2655565293602102
Tamil Nadu,KARUR,2011,Whole Year,Banana,4812.0,212215.0,44.10120532003325
Tamil Nadu,KARUR,2011,Rabi,Cotton(lint),18.0,50.0,2.7777777777777777
Tamil Nadu,KARUR,2011,Kharif,Cotton(lint),61.0,174.0,2.8524590163934427
Tamil Nadu,KARUR,2011,Rabi,Groundnut,1533.0,4170.0,2.720156555772994
Tamil Nadu,KARUR,2011,Kharif,Groundnut,5695.0,14868.0,2.6107111501316944
Tamil Nadu,KARUR,2011,Rabi,Maize,35.0,233.0,6.6571428571428575
Tamil Nadu,KARUR,2011,Kharif,Maize,1319.0,7494.0,5.681576952236543
Tamil Nadu,KARUR,2011,Kharif,Rice,17090.0,65737.0,3.846518431831481
Tamil Nadu,KARUR,2011,Whole Year,Sugarcane,8130.0,1111906.0,136.7658056580566
Tamil Nadu,KARUR,2012,Kharif,Cotton(lint),63.0,117.0,1.8571428571428568
Tamil Nadu,KARUR,2012,Kharif,Groundnut,3953.0,10725.0,2.7131292689096886
Tamil Nadu,KARUR,2012,Kharif,Maize,1239.0,4349.0,3.510088781275222
Tamil Nadu,KARUR,2012,Kharif,Ragi,9.0,17.0,1.8888888888888888
Tamil Nadu,KARUR,2012,Kharif,Rice,10907.0,44073.0,4.040799486568259
Tamil Nadu,KARUR,2012,Whole Year,Sugarcane,6576.0,621454.0,94.50334549878346
Tamil Nadu,KARUR,2013,Rabi,Bajra,30.0,60.0,2.0
Tamil Nadu,KARUR,2013,Kharif,Bajra,820.0,1841.0,2.245121951219512
Tamil Nadu,KARUR,2013,Whole Year,Banana,2666.0,160880.0,60.34508627156789
Tamil Nadu,KARUR,2013,Rabi,Cotton(lint),1.0,2.0,2.0
Tamil Nadu,KARUR,2013,Kharif,Cotton(lint),92.0,264.0,2.869565217391304
Tamil Nadu,KARUR,2013,Rabi,Groundnut,496.0,1668.0,3.3629032258064515
Tamil Nadu,KARUR,2013,Kharif,Groundnut,1744.0,5517.0,3.1634174311926606
Tamil Nadu,KARUR,2013,Rabi,Maize,346.0,1731.0,5.002890173410405
Tamil Nadu,KARUR,2013,Kharif,Maize,1458.0,9531.0,6.537037037037037
Tamil Nadu,KARUR,2013,Kharif,Ragi,12.0,33.0,2.75
Tamil Nadu,KARUR,2013,Kharif,Rice,12565.0,69898.0,5.562912853163549
Tamil Nadu,KARUR,2013,Whole Year,Sugarcane,3372.0,338937.0,100.51512455516014
Tamil Nadu,KARUR,2014,Kharif,Bajra,378.0,41400.0,109.5238095238095
Tamil Nadu,KARUR,2014,Rabi,Bajra,143.0,45000.0,314.68531468531467
Tamil Nadu,KARUR,2014,Whole Year,Banana,2909.0,19455400.0,6688.00275008594
Tamil Nadu,KARUR,2014,Rabi,Cotton(lint),1.0,300.0,300.0
Tamil Nadu,KARUR,2014,Kharif,Cotton(lint),146.0,45800.0,313.6986301369863
Tamil Nadu,KARUR,2014,Rabi,Groundnut,1412.0,407700.0,288.73937677053823
Tamil Nadu,KARUR,2014,Kharif,Groundnut,3182.0,725400.0,227.9698302954117
Tamil Nadu,KARUR,2014,Rabi,Maize,1156.0,867000.0,750.0
Tamil Nadu,KARUR,2014,Kharif,Maize,1171.0,1021400.0,872.2459436379163
Tamil Nadu,KARUR,2014,Rabi,Ragi,26.0,10900.0,419.2307692307693
Tamil Nadu,KARUR,2014,Kharif,Ragi,124.0,37200.0,300.0
Tamil Nadu,KARUR,2014,Kharif,Rice,13445.0,6860800.0,510.2863518036445
Tamil Nadu,KARUR,2014,Whole Year,Sugarcane,2520.0,25375800.0,10069.761904761905
Tamil Nadu,KARUR,2015,Rabi,Bajra,125.0,30600.0,244.8
Tamil Nadu,KARUR,2015,Kharif,Bajra,703.0,109200.0,155.33428165007112
Tamil Nadu,KARUR,2015,Whole Year,Banana,3222.0,12185600.0,3781.998758535072
Tamil Nadu,KARUR,2015,Rabi,Cotton(lint),2.0,600.0,300.0
Tamil Nadu,KARUR,2015,Kharif,Cotton(lint),123.0,22900.0,186.1788617886179
Tamil Nadu,KARUR,2015,Rabi,Groundnut,2011.0,559500.0,278.21979114868225
Tamil Nadu,KARUR,2015,Kharif,Groundnut,2374.0,665000.0,280.1179443976411
Tamil Nadu,KARUR,2015,Rabi,Maize,828.0,566600.0,684.2995169082126
Tamil Nadu,KARUR,2015,Kharif,Maize,1561.0,1147600.0,735.1697629724536
Tamil Nadu,KARUR,2015,Kharif,Ragi,6.0,1800.0,300.0
Tamil Nadu,KARUR,2015,Rabi,Ragi,51.0,18500.0,362.7450980392157
Tamil Nadu,KARUR,2015,Kharif,Rice,13276.0,5288600.0,398.3579391382946
Tamil Nadu,KARUR,2015,Whole Year,Sugarcane,2723.0,34582100.0,12700.0
Tamil Nadu,KARUR,2016,Rabi,Bajra,25.0,1300.0,52.0
Tamil Nadu,KARUR,2016,Kharif,Bajra,208.0,61400.0,295.1923076923077
Tamil Nadu,KARUR,2016,Whole Year,Banana,3350.0,7495000.0,2237.313432835821
Tamil Nadu,KARUR,2016,Rabi,Cotton(lint),21.0,3100.0,147.61904761904765
Tamil Nadu,KARUR,2016,Kharif,Cotton(lint),112.0,14500.0,129.46428571428572
Tamil Nadu,KARUR,2016,Rabi,Groundnut,492.0,115700.0,235.16260162601623
Tamil Nadu,KARUR,2016,Kharif,Groundnut,1082.0,247700.0,228.92791127541588
Tamil Nadu,KARUR,2016,Rabi,Maize,38.0,4800.0,126.31578947368422
Tamil Nadu,KARUR,2016,Kharif,Maize,372.0,169400.0,455.3763440860215
Tamil Nadu,KARUR,2016,Kharif,Rice,3672.0,1079200.0,293.89978213507624
Tamil Nadu,KARUR,2016,Whole Year,Sugarcane,2345.0,18844500.0,8036.034115138592
Tamil Nadu,KARUR,2017,Rabi,Bajra,218.0,45000.0,206.42201834862385
Tamil Nadu,KARUR,2017,Kharif,Bajra,232.0,54700.0,235.77586206896552
Tamil Nadu,KARUR,2017,Whole Year,Banana,2239.0,7412900.0,3310.808396605628
Tamil Nadu,KARUR,2017,Kharif,Groundnut,1044.0,256800.0,245.97701149425288
Tamil Nadu,KARUR,2017,Rabi,Groundnut,2034.0,539000.0,264.9950835791544
Tamil Nadu,KARUR,2017,Kharif,Maize,354.0,326400.0,922.0338983050848
Tamil Nadu,KARUR,2017,Rabi,Maize,1671.0,1118200.0,669.18013165769
Tamil Nadu,KARUR,2017,Kharif,Ragi,2.0,700.0,350.0
Tamil Nadu,KARUR,2017,Rabi,Ragi,11.0,4900.0,445.4545454545454
Tamil Nadu,KARUR,2017,Summer,Rice,182.0,81300.0,446.7032967032967
Tamil Nadu,KARUR,2017,Winter,Rice,11011.0,4154500.0,377.3045136681501
Tamil Nadu,KARUR,2017,Whole Year,Sugarcane,915.0,7777500.0,8500.0
Tamil Nadu,KARUR,2018,Rabi,Bajra,146.0,27200.0,186.3013698630137
Tamil Nadu,KARUR,2018,Kharif,Bajra,193.0,55100.0,285.4922279792746
Tamil Nadu,KARUR,2018,Whole Year,Banana,2420.0,6673500.0,2757.644628099173
Tamil Nadu,KARUR,2018,Kharif,Cotton(lint),36.0,7800.0,216.66666666666663
Tamil Nadu,KARUR,2018,Rabi,Cotton(lint),210.0,54500.0,259.5238095238096
Tamil Nadu,KARUR,2018,Kharif,Groundnut,394.0,85200.0,216.24365482233503
Tamil Nadu,KARUR,2018,Rabi,Groundnut,1033.0,356400.0,345.0145208131656
Tamil Nadu,KARUR,2018,Kharif,Maize,119.0,90700.0,762.1848739495797
Tamil Nadu,KARUR,2018,Rabi,Maize,1005.0,702900.0,699.4029850746268
Tamil Nadu,KARUR,2018,Kharif,Ragi,1.0,400.0,400.0
Tamil Nadu,KARUR,2018,Rabi,Ragi,1.0,400.0,400.0
Tamil Nadu,KARUR,2018,Summer,Rice,322.0,135000.0,419.2546583850931
Tamil Nadu,KARUR,2018,Winter,Rice,11070.0,3821000.0,345.16711833785
Tamil Nadu,KARUR,2018,Whole Year,Sugarcane,1130.0,11422300.0,10108.230088495577
Tamil Nadu,KARUR,2019,Rabi,Bajra,149.0,39100.0,262.4161073825503
Tamil Nadu,KARUR,2019,Kharif,Bajra,370.0,102600.0,277.2972972972973
Tamil Nadu,KARUR,2019,Whole Year,Banana,2420.0,10433100.0,4311.198347107438
Tamil Nadu,KARUR,2019,Kharif,Cotton(lint),114.0,27600.0,242.1052631578948
Tamil Nadu,KARUR,2019,Rabi,Cotton(lint),237.0,59500.0,251.0548523206752
Tamil Nadu,KARUR,2019,Kharif,Groundnut,216.0,53500.0,247.6851851851852
Tamil Nadu,KARUR,2019,Rabi,Groundnut,809.0,240500.0,297.2805933250927
Tamil Nadu,KARUR,2019,Kharif,Maize,162.0,144100.0,889.5061728395062
Tamil Nadu,KARUR,2019,Rabi,Maize,751.0,504600.0,671.9041278295606
Tamil Nadu,KARUR,2019,Rabi,Ragi,2.0,600.0,300.0
Tamil Nadu,KARUR,2019,Summer,Rice,268.0,115400.0,430.5970149253732
Tamil Nadu,KARUR,2019,Winter,Rice,10862.0,3784300.0,348.3980850672068
Tamil Nadu,KARUR,2019,Whole Year,Sugarcane,1022.0,10946500.0,10710.861056751466
Tamil Nadu,KRISHNAGIRI,2003,Whole Year,Banana,1024.0,36224.0,35.375
Tamil Nadu,KRISHNAGIRI,2004,Kharif,Bajra,186.0,260.0,1.3978494623655917
Tamil Nadu,KRISHNAGIRI,2004,Whole Year,Banana,1050.0,44601.0,42.47714285714286
Tamil Nadu,KRISHNAGIRI,2004,Kharif,Cotton(lint),2572.0,3531.0,1.3728615863141524
Tamil Nadu,KRISHNAGIRI,2004,Kharif,Groundnut,15391.0,23792.0,1.5458384770320317
Tamil Nadu,KRISHNAGIRI,2004,Kharif,Maize,103.0,113.0,1.0970873786407769
Tamil Nadu,KRISHNAGIRI,2004,Kharif,Ragi,57732.0,73348.0,1.2704912353634032
Tamil Nadu,KRISHNAGIRI,2004,Kharif,Rice,17620.0,45254.0,2.5683314415437004
Tamil Nadu,KRISHNAGIRI,2004,Whole Year,Sugarcane,1645.0,88236.0,53.63890577507599
Tamil Nadu,KRISHNAGIRI,2005,Kharif,Bajra,575.0,517.0,0.8991304347826087
Tamil Nadu,KRISHNAGIRI,2005,Whole Year,Banana,1813.0,89026.0,49.1042471042471
Tamil Nadu,KRISHNAGIRI,2005,Kharif,Cotton(lint),2275.0,2359.0,1.0369230769230768
Tamil Nadu,KRISHNAGIRI,2005,Kharif,Groundnut,22378.0,27595.0,1.233130753418536
Tamil Nadu,KRISHNAGIRI,2005,Kharif,Ragi,47045.0,53277.0,1.1324689127431182
Tamil Nadu,KRISHNAGIRI,2005,Kharif,Rice,21980.0,57797.0,2.629526842584168
Tamil Nadu,KRISHNAGIRI,2005,Whole Year,Sugarcane,2198.0,139463.0,63.44995450409464
Tamil Nadu,KRISHNAGIRI,2006,Whole Year,Bajra,546.0,961.0,1.76007326007326
Tamil Nadu,KRISHNAGIRI,2006,Whole Year,Banana,2176.0,116599.0,53.58409926470589
Tamil Nadu,KRISHNAGIRI,2006,Whole Year,Cotton(lint),1605.0,1342.0,0.8361370716510903
Tamil Nadu,KRISHNAGIRI,2006,Whole Year,Groundnut,19628.0,23332.0,1.188710006113715
Tamil Nadu,KRISHNAGIRI,2006,Whole Year,Maize,98.0,518.0,5.285714285714286
Tamil Nadu,KRISHNAGIRI,2006,Whole Year,Ragi,47211.0,54163.0,1.147253817966152
Tamil Nadu,KRISHNAGIRI,2006,Kharif,Rice,17890.0,51037.0,2.852822806036892
Tamil Nadu,KRISHNAGIRI,2006,Whole Year,Sugarcane,2956.0,362979.0,122.79397834912044
Tamil Nadu,KRISHNAGIRI,2007,Whole Year,Bajra,459.0,661.0,1.4400871459694988
Tamil Nadu,KRISHNAGIRI,2007,Whole Year,Banana,2170.0,103597.0,47.7405529953917
Tamil Nadu,KRISHNAGIRI,2007,Whole Year,Cotton(lint),1245.0,1048.0,0.8417670682730923
Tamil Nadu,KRISHNAGIRI,2007,Whole Year,Groundnut,16805.0,35449.0,2.109431716750967
Tamil Nadu,KRISHNAGIRI,2007,Whole Year,Maize,94.0,429.0,4.5638297872340425
Tamil Nadu,KRISHNAGIRI,2007,Whole Year,Ragi,48443.0,90351.0,1.8650991887372788
Tamil Nadu,KRISHNAGIRI,2007,Kharif,Rice,14982.0,47672.0,3.181951675343746
Tamil Nadu,KRISHNAGIRI,2007,Whole Year,Sugarcane,2568.0,276158.0,107.53816199376946
Tamil Nadu,KRISHNAGIRI,2008,Whole Year,Bajra,439.0,604.0,1.3758542141230068
Tamil Nadu,KRISHNAGIRI,2008,Whole Year,Banana,2251.0,100063.0,44.45268769435806
Tamil Nadu,KRISHNAGIRI,2008,Whole Year,Cotton(lint),1212.0,1052.0,0.8679867986798679
Tamil Nadu,KRISHNAGIRI,2008,Whole Year,Groundnut,16990.0,26551.0,1.562742789876398
Tamil Nadu,KRISHNAGIRI,2008,Whole Year,Maize,88.0,284.0,3.227272727272727
Tamil Nadu,KRISHNAGIRI,2008,Whole Year,Ragi,47616.0,80962.0,1.700310819892473
Tamil Nadu,KRISHNAGIRI,2008,Kharif,Rice,14621.0,52303.0,3.577251897954996
Tamil Nadu,KRISHNAGIRI,2008,Whole Year,Sugarcane,2512.0,270153.0,107.54498407643312
Tamil Nadu,KRISHNAGIRI,2009,Whole Year,Bajra,524.0,759.0,1.4484732824427482
Tamil Nadu,KRISHNAGIRI,2009,Whole Year,Banana,1832.0,78769.0,42.99617903930131
Tamil Nadu,KRISHNAGIRI,2009,Whole Year,Cotton(lint),1296.0,2988.0,2.305555555555556
Tamil Nadu,KRISHNAGIRI,2009,Whole Year,Groundnut,15622.0,27952.0,1.789271540135706
Tamil Nadu,KRISHNAGIRI,2009,Whole Year,Maize,121.0,542.0,4.479338842975206
Tamil Nadu,KRISHNAGIRI,2009,Whole Year,Ragi,42136.0,85424.0,2.0273400417695084
Tamil Nadu,KRISHNAGIRI,2009,Kharif,Rice,16490.0,64976.0,3.940327471194664
Tamil Nadu,KRISHNAGIRI,2009,Whole Year,Sugarcane,2325.0,205762.0,88.49978494623656
Tamil Nadu,KRISHNAGIRI,2010,Kharif,Cotton(lint),1592.0,3686.0,2.3153266331658293
Tamil Nadu,KRISHNAGIRI,2010,Kharif,Groundnut,14652.0,34790.0,2.3744198744198743
Tamil Nadu,KRISHNAGIRI,2010,Kharif,Maize,233.0,915.0,3.927038626609442
Tamil Nadu,KRISHNAGIRI,2010,Kharif,Ragi,40298.0,94143.0,2.3361705295548165
Tamil Nadu,KRISHNAGIRI,2010,Kharif,Rice,16337.0,70126.0,4.292464956846422
Tamil Nadu,KRISHNAGIRI,2010,Whole Year,Sugarcane,2342.0,189702.0,81.0
Tamil Nadu,KRISHNAGIRI,2011,Rabi,Bajra,5.0,15.0,3.0
Tamil Nadu,KRISHNAGIRI,2011,Kharif,Bajra,332.0,734.0,2.210843373493976
Tamil Nadu,KRISHNAGIRI,2011,Whole Year,Banana,1768.0,77252.0,43.69457013574661
Tamil Nadu,KRISHNAGIRI,2011,Rabi,Cotton(lint),156.0,429.0,2.75
Tamil Nadu,KRISHNAGIRI,2011,Kharif,Cotton(lint),1539.0,3941.0,2.5607537361923325
Tamil Nadu,KRISHNAGIRI,2011,Rabi,Groundnut,1237.0,4640.0,3.7510105092966857
Tamil Nadu,KRISHNAGIRI,2011,Kharif,Groundnut,14372.0,43554.0,3.03047592541052
Tamil Nadu,KRISHNAGIRI,2011,Rabi,Maize,32.0,213.0,6.65625
Tamil Nadu,KRISHNAGIRI,2011,Kharif,Maize,916.0,5205.0,5.682314410480349
Tamil Nadu,KRISHNAGIRI,2011,Rabi,Ragi,2792.0,7102.0,2.543696275071633
Tamil Nadu,KRISHNAGIRI,2011,Kharif,Ragi,41587.0,110866.0,2.665881164787073
Tamil Nadu,KRISHNAGIRI,2011,Kharif,Rice,20111.0,91443.0,4.546914623837701
Tamil Nadu,KRISHNAGIRI,2011,Whole Year,Sugarcane,2199.0,230235.0,104.69986357435198
Tamil Nadu,KRISHNAGIRI,2012,Kharif,Cotton(lint),1506.0,4003.0,2.6580345285524567
Tamil Nadu,KRISHNAGIRI,2012,Kharif,Groundnut,16505.0,34859.0,2.1120266585883067
Tamil Nadu,KRISHNAGIRI,2012,Kharif,Maize,981.0,3418.0,3.484199796126401
Tamil Nadu,KRISHNAGIRI,2012,Kharif,Ragi,44309.0,80401.0,1.814552348281388
Tamil Nadu,KRISHNAGIRI,2012,Kharif,Rice,17753.0,72186.0,4.066129668225089
Tamil Nadu,KRISHNAGIRI,2012,Whole Year,Sugarcane,1135.0,105896.0,93.30044052863435
Tamil Nadu,KRISHNAGIRI,2013,Rabi,Bajra,51.0,102.0,2.0
Tamil Nadu,KRISHNAGIRI,2013,Kharif,Bajra,457.0,1477.0,3.231947483588621
Tamil Nadu,KRISHNAGIRI,2013,Whole Year,Banana,920.0,38211.0,41.53369565217391
Tamil Nadu,KRISHNAGIRI,2013,Rabi,Cotton(lint),170.0,408.0,2.4
Tamil Nadu,KRISHNAGIRI,2013,Kharif,Cotton(lint),1912.0,5802.0,3.034518828451883
Tamil Nadu,KRISHNAGIRI,2013,Rabi,Groundnut,1195.0,4336.0,3.628451882845188
Tamil Nadu,KRISHNAGIRI,2013,Kharif,Groundnut,11811.0,30334.0,2.568283803234273
Tamil Nadu,KRISHNAGIRI,2013,Rabi,Maize,158.0,790.0,5.0
Tamil Nadu,KRISHNAGIRI,2013,Kharif,Maize,3280.0,21441.0,6.536890243902439
Tamil Nadu,KRISHNAGIRI,2013,Rabi,Ragi,7203.0,26083.0,3.621130084686936
Tamil Nadu,KRISHNAGIRI,2013,Kharif,Ragi,49446.0,127728.0,2.583181652712049
Tamil Nadu,KRISHNAGIRI,2013,Kharif,Rice,29704.0,143404.0,4.827767304066793
Tamil Nadu,KRISHNAGIRI,2013,Whole Year,Sugarcane,840.0,81194.0,96.6595238095238
Tamil Nadu,KRISHNAGIRI,2014,Rabi,Bajra,19.0,6000.0,315.7894736842105
Tamil Nadu,KRISHNAGIRI,2014,Kharif,Bajra,249.0,75300.0,302.4096385542169
Tamil Nadu,KRISHNAGIRI,2014,Whole Year,Banana,878.0,3573900.0,4070.501138952164
Tamil Nadu,KRISHNAGIRI,2014,Rabi,Cotton(lint),211.0,72000.0,341.2322274881517
Tamil Nadu,KRISHNAGIRI,2014,Kharif,Cotton(lint),4422.0,1296100.0,293.10266847580283
Tamil Nadu,KRISHNAGIRI,2014,Rabi,Groundnut,722.0,172600.0,239.05817174515244
Tamil Nadu,KRISHNAGIRI,2014,Kharif,Groundnut,11697.0,2440500.0,208.6432418568864
Tamil Nadu,KRISHNAGIRI,2014,Rabi,Maize,942.0,706500.0,750.0
Tamil Nadu,KRISHNAGIRI,2014,Kharif,Maize,3273.0,2854800.0,872.2273143904674
Tamil Nadu,KRISHNAGIRI,2014,Rabi,Ragi,5337.0,1716500.0,321.6226344388233
Tamil Nadu,KRISHNAGIRI,2014,Kharif,Ragi,37213.0,10630200.0,285.65823771262734
Tamil Nadu,KRISHNAGIRI,2014,Kharif,Rice,19264.0,9409400.0,488.4447674418604
Tamil Nadu,KRISHNAGIRI,2014,Whole Year,Sugarcane,483.0,4610200.0,9544.927536231884
Tamil Nadu,KRISHNAGIRI,2015,Rabi,Bajra,5.0,1200.0,240.0
Tamil Nadu,KRISHNAGIRI,2015,Kharif,Bajra,512.0,137900.0,269.3359375
Tamil Nadu,KRISHNAGIRI,2015,Whole Year,Banana,713.0,2732100.0,3831.8373071528754
Tamil Nadu,KRISHNAGIRI,2015,Rabi,Cotton(lint),128.0,37900.0,296.09375
Tamil Nadu,KRISHNAGIRI,2015,Kharif,Cotton(lint),2286.0,590300.0,258.2239720034996
Tamil Nadu,KRISHNAGIRI,2015,Rabi,Groundnut,1122.0,324500.0,289.21568627450984
Tamil Nadu,KRISHNAGIRI,2015,Kharif,Groundnut,11466.0,2535100.0,221.0971568114425
Tamil Nadu,KRISHNAGIRI,2015,Rabi,Maize,719.0,492000.0,684.2837273991655
Tamil Nadu,KRISHNAGIRI,2015,Kharif,Maize,3103.0,2281300.0,735.1917499194327
Tamil Nadu,KRISHNAGIRI,2015,Rabi,Ragi,3336.0,1245700.0,373.4112709832135
Tamil Nadu,KRISHNAGIRI,2015,Kharif,Ragi,38104.0,11480700.0,301.2990762124712
Tamil Nadu,KRISHNAGIRI,2015,Kharif,Rice,22805.0,10230600.0,448.6121464591099
Tamil Nadu,KRISHNAGIRI,2015,Whole Year,Sugarcane,581.0,5868100.0,10100.0
Tamil Nadu,KRISHNAGIRI,2016,Rabi,Bajra,12.0,600.0,50.0
Tamil Nadu,KRISHNAGIRI,2016,Kharif,Bajra,520.0,153500.0,295.1923076923077
Tamil Nadu,KRISHNAGIRI,2016,Whole Year,Banana,718.0,2389900.0,3328.551532033426
Tamil Nadu,KRISHNAGIRI,2016,Rabi,Cotton(lint),107.0,15800.0,147.66355140186914
Tamil Nadu,KRISHNAGIRI,2016,Kharif,Cotton(lint),2871.0,436400.0,152.0027864855451
Tamil Nadu,KRISHNAGIRI,2016,Rabi,Groundnut,425.0,137400.0,323.2941176470588
Tamil Nadu,KRISHNAGIRI,2016,Kharif,Groundnut,12904.0,2327600.0,180.37817730936143
Tamil Nadu,KRISHNAGIRI,2016,Rabi,Maize,378.0,47500.0,125.66137566137564
Tamil Nadu,KRISHNAGIRI,2016,Kharif,Maize,2467.0,1123400.0,455.37089582488846
Tamil Nadu,KRISHNAGIRI,2016,Rabi,Ragi,2048.0,639900.0,312.451171875
Tamil Nadu,KRISHNAGIRI,2016,Kharif,Ragi,32113.0,5311300.0,165.39407716501103
Tamil Nadu,KRISHNAGIRI,2016,Kharif,Rice,15987.0,6958300.0,435.2473885031589
Tamil Nadu,KRISHNAGIRI,2016,Whole Year,Sugarcane,862.0,7498900.0,8699.419953596287
Tamil Nadu,KRISHNAGIRI,2017,Rabi,Bajra,10.0,2100.0,210.0
Tamil Nadu,KRISHNAGIRI,2017,Kharif,Bajra,612.0,144200.0,235.6209150326797
Tamil Nadu,KRISHNAGIRI,2017,Whole Year,Banana,598.0,2319500.0,3878.76254180602
Tamil Nadu,KRISHNAGIRI,2017,Rabi,Cotton(lint),348.0,100.0,0.28735632183908
Tamil Nadu,KRISHNAGIRI,2017,Kharif,Cotton(lint),2925.0,800.0,0.27350427350427
Tamil Nadu,KRISHNAGIRI,2017,Rabi,Groundnut,1313.0,487900.0,371.5917745620716
Tamil Nadu,KRISHNAGIRI,2017,Kharif,Groundnut,9177.0,2774200.0,302.29922632668627
Tamil Nadu,KRISHNAGIRI,2017,Rabi,Maize,755.0,505200.0,669.1390728476822
Tamil Nadu,KRISHNAGIRI,2017,Kharif,Maize,2357.0,2172900.0,921.8922358930844
Tamil Nadu,KRISHNAGIRI,2017,Rabi,Ragi,5106.0,2670400.0,522.9925577751665
Tamil Nadu,KRISHNAGIRI,2017,Kharif,Ragi,36166.0,13374200.0,369.8003649836864
Tamil Nadu,KRISHNAGIRI,2017,Autumn,Rice,2078.0,1039200.0,500.0962463907604
Tamil Nadu,KRISHNAGIRI,2017,Summer,Rice,8885.0,4398100.0,495.00281373100734
Tamil Nadu,KRISHNAGIRI,2017,Winter,Rice,13922.0,6366500.0,457.29780203993687
Tamil Nadu,KRISHNAGIRI,2017,Whole Year,Sugarcane,540.0,5400000.0,10000.0
Tamil Nadu,KRISHNAGIRI,2018,Rabi,Bajra,18.0,3500.0,194.44444444444443
Tamil Nadu,KRISHNAGIRI,2018,Kharif,Bajra,738.0,209900.0,284.41734417344173
Tamil Nadu,KRISHNAGIRI,2018,Whole Year,Banana,590.0,2347300.0,3978.4745762711855
Tamil Nadu,KRISHNAGIRI,2018,Rabi,Cotton(lint),86.0,22400.0,260.4651162790698
Tamil Nadu,KRISHNAGIRI,2018,Kharif,Cotton(lint),1595.0,391000.0,245.14106583072103
Tamil Nadu,KRISHNAGIRI,2018,Rabi,Groundnut,1026.0,358000.0,348.92787524366474
Tamil Nadu,KRISHNAGIRI,2018,Kharif,Groundnut,10259.0,3502300.0,341.3880495174968
Tamil Nadu,KRISHNAGIRI,2018,Rabi,Maize,668.0,467400.0,699.7005988023952
Tamil Nadu,KRISHNAGIRI,2018,Kharif,Maize,2570.0,1952500.0,759.727626459144
Tamil Nadu,KRISHNAGIRI,2018,Rabi,Ragi,6112.0,2029900.0,332.1171465968587
Tamil Nadu,KRISHNAGIRI,2018,Kharif,Ragi,36688.0,13018000.0,354.82991713911906
Tamil Nadu,KRISHNAGIRI,2018,Autumn,Rice,3746.0,1823800.0,486.8659903897491
Tamil Nadu,KRISHNAGIRI,2018,Summer,Rice,7410.0,3608600.0,486.9905533063428
Tamil Nadu,KRISHNAGIRI,2018,Winter,Rice,11805.0,5829000.0,493.7738246505717
Tamil Nadu,KRISHNAGIRI,2018,Whole Year,Sugarcane,555.0,5703700.0,10276.936936936936
Tamil Nadu,KRISHNAGIRI,2019,Rabi,Bajra,5.0,1200.0,240.0
Tamil Nadu,KRISHNAGIRI,2019,Kharif,Bajra,425.0,118200.0,278.1176470588236
Tamil Nadu,KRISHNAGIRI,2019,Whole Year,Banana,376.0,1623400.0,4317.553191489362
Tamil Nadu,KRISHNAGIRI,2019,Rabi,Cotton(lint),75.0,18600.0,248.0
Tamil Nadu,KRISHNAGIRI,2019,Kharif,Cotton(lint),1452.0,456400.0,314.3250688705234
Tamil Nadu,KRISHNAGIRI,2019,Rabi,Groundnut,786.0,260100.0,330.91603053435114
Tamil Nadu,KRISHNAGIRI,2019,Kharif,Groundnut,7449.0,2482200.0,333.22593636729766
Tamil Nadu,KRISHNAGIRI,2019,Rabi,Maize,99.0,66300.0,669.6969696969697
Tamil Nadu,KRISHNAGIRI,2019,Kharif,Maize,893.0,742900.0,831.9148936170213
Tamil Nadu,KRISHNAGIRI,2019,Rabi,Ragi,4328.0,1881000.0,434.6118299445472
Tamil Nadu,KRISHNAGIRI,2019,Kharif,Ragi,37268.0,10789300.0,289.5057421916926
Tamil Nadu,KRISHNAGIRI,2019,Autumn,Rice,2922.0,1419500.0,485.7973990417522
Tamil Nadu,KRISHNAGIRI,2019,Summer,Rice,6627.0,3317600.0,500.6186811528595
Tamil Nadu,KRISHNAGIRI,2019,Winter,Rice,14019.0,6331700.0,451.6513303373992
Tamil Nadu,KRISHNAGIRI,2019,Whole Year,Sugarcane,308.0,3314500.0,10761.363636363636
Tamil Nadu,MADURAI,1997,Whole Year,Bajra,1020.0,1290.0,1.2647058823529411
Tamil Nadu,MADURAI,1997,Kharif,Banana,1769.0,54752.0,30.950819672131143
Tamil Nadu,MADURAI,1997,Whole Year,Banana,2077.0,139430.0,67.130476649013
Tamil Nadu,MADURAI,1997,Whole Year,Cotton(lint),13061.0,8580.0,0.656917540770232
Tamil Nadu,MADURAI,1997,Whole Year,Groundnut,11983.0,16580.0,1.3836268046399065
Tamil Nadu,MADURAI,1997,Whole Year,Maize,306.0,620.0,2.026143790849673
Tamil Nadu,MADURAI,1997,Whole Year,Ragi,298.0,720.0,2.416107382550336
Tamil Nadu,MADURAI,1997,Whole Year,Rice,83061.0,314380.0,3.784929148457158
Tamil Nadu,MADURAI,1997,Whole Year,Sugarcane,8108.0,18223000.0,2247.533300444006
Tamil Nadu,MADURAI,1998,Kharif,Bajra,3412.0,6225.0,1.824443141852286
Tamil Nadu,MADURAI,1998,Whole Year,Banana,2126.0,142723.0,67.13217309501411
Tamil Nadu,MADURAI,1998,Kharif,Cotton(lint),17147.0,26970.0,1.572869889776637
Tamil Nadu,MADURAI,1998,Kharif,Groundnut,14722.0,25578.0,1.73739980980845
